,zpid,detailUrl,price,address,addressStreet,addressCity,addressState,addressZipcode,zestimate,info2String,info6String,streetViewMetadataURL,streetViewURL,isPropertyResultCDP,builderName,lotAreaString,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Neighborhood
1701,13337315,https://www.zillow.com/homedetails/746-Osceola-St-Denver-CO-80204/13337315_zpid/,"$389,900","746 Osceola Street, Denver, CO 80204",746 Osceola Street,Denver,CO,80204,383700.0,,,,,,,,2011.0,,,,,,,,,,,,,Villa Park
1702,13337315,https://www.zillow.com/homedetails/746-Osceola-St-Denver-CO-80204/13337315_zpid/,"$389,900","746 Osceola Street, Denver, CO 80204",746 Osceola Street,Denver,CO,80204,383700.0,,,,,,,,2010.0,,,,,,,,,,,,,Villa Park
1703,13330192,https://www.zillow.com/homedetails/1144-N-Corona-St-Denver-CO-80218/13330192_zpid/,"$800,000","1144 N Corona Street, Denver, CO 80218",1144 N Corona Street,Denver,CO,80218,800000.0,,,,,,,,2022.0,$747.6K,$772K,$823.2K,$838K,$831.3K,$817.8K,$790.4K,$764.6K,$746.3K,$748.9K,$800K,,Capitol Hill
1704,13330192,https://www.zillow.com/homedetails/1144-N-Corona-St-Denver-CO-80218/13330192_zpid/,"$800,000","1144 N Corona Street, Denver, CO 80218",1144 N Corona Street,Denver,CO,80218,800000.0,,,,,,,,2021.0,$654.2K,$659K,$663.8K,$696.4K,$717.2K,$741.7K,$744K,$728.8K,$722.6K,$729.8K,$730.4K,$734.2K,Capitol Hill
1705,13330192,https://www.zillow.com/homedetails/1144-N-Corona-St-Denver-CO-80218/13330192_zpid/,"$800,000","1144 N Corona Street, Denver, CO 80218",1144 N Corona Street,Denver,CO,80218,800000.0,,,,,,,,2020.0,$620.1K,$622.1K,$623.8K,$629.4K,$627K,$629.6K,$633.5K,$635K,$646.8K,$652.8K,$656.4K,$658.6K,Capitol Hill
1706,13330192,https://www.zillow.com/homedetails/1144-N-Corona-St-Denver-CO-80218/13330192_zpid/,"$800,000","1144 N Corona Street, Denver, CO 80218",1144 N Corona Street,Denver,CO,80218,800000.0,,,,,,,,2019.0,$584K,$583.4K,$578.9K,$571.2K,$565K,$571.8K,$560.8K,$574.3K,$603.3K,$607.6K,$611.6K,$613.4K,Capitol Hill
1707,13330192,https://www.zillow.com/homedetails/1144-N-Corona-St-Denver-CO-80218/13330192_zpid/,"$800,000","1144 N Corona Street, Denver, CO 80218",1144 N Corona Street,Denver,CO,80218,800000.0,,,,,,,,2018.0,$558.4K,$549.7K,$553K,$558K,$562.3K,$568.9K,$570.2K,$560.9K,$571.8K,$570.5K,$566.2K,$578.7K,Capitol Hill
1708,13330192,https://www.zillow.com/homedetails/1144-N-Corona-St-Denver-CO-80218/13330192_zpid/,"$800,000","1144 N Corona Street, Denver, CO 80218",1144 N Corona Street,Denver,CO,80218,800000.0,,,,,,,,2017.0,$526.4K,$534.7K,$536.4K,$545.6K,$551K,$546.3K,$550.2K,$554.9K,$554.9K,$551K,$576.7K,$591.2K,Capitol Hill
1709,13330192,https://www.zillow.com/homedetails/1144-N-Corona-St-Denver-CO-80218/13330192_zpid/,"$800,000","1144 N Corona Street, Denver, CO 80218",1144 N Corona Street,Denver,CO,80218,800000.0,,,,,,,,2016.0,$466.7K,$469.9K,$466.2K,$469.9K,$462.4K,$465.3K,$468.1K,$467K,$487.8K,$485.8K,$477.4K,$480K,Capitol Hill
1710,13330192,https://www.zillow.com/homedetails/1144-N-Corona-St-Denver-CO-80218/13330192_zpid/,"$800,000","1144 N Corona Street, Denver, CO 80218",1144 N Corona Street,Denver,CO,80218,800000.0,,,,,,,,2015.0,$417K,$426.9K,$435K,$433.2K,$445.4K,$445.1K,$449.4K,$447.5K,$442K,$447.4K,$445.7K,$452.3K,Capitol Hill
1711,13330192,https://www.zillow.com/homedetails/1144-N-Corona-St-Denver-CO-80218/13330192_zpid/,"$800,000","1144 N Corona Street, Denver, CO 80218",1144 N Corona Street,Denver,CO,80218,800000.0,,,,,,,,2014.0,$359.5K,$360.8K,$358.8K,$372.3K,$390.3K,$388.1K,$388.9K,$383.7K,$386.8K,$385.7K,$394.9K,$401.9K,Capitol Hill
1712,13330192,https://www.zillow.com/homedetails/1144-N-Corona-St-Denver-CO-80218/13330192_zpid/,"$800,000","1144 N Corona Street, Denver, CO 80218",1144 N Corona Street,Denver,CO,80218,800000.0,,,,,,,,2013.0,$323.4K,$323.9K,$329.4K,$329.4K,$360.5K,$366.7K,$366.7K,$373.3K,$365.5K,$362.9K,$365.7K,$363.4K,Capitol Hill
1713,13330192,https://www.zillow.com/homedetails/1144-N-Corona-St-Denver-CO-80218/13330192_zpid/,"$800,000","1144 N Corona Street, Denver, CO 80218",1144 N Corona Street,Denver,CO,80218,800000.0,,,,,,,,2012.0,,,,,,,,,,,$321.3K,$321.3K,Capitol Hill
1714,13330192,https://www.zillow.com/homedetails/1144-N-Corona-St-Denver-CO-80218/13330192_zpid/,"$800,000","1144 N Corona Street, Denver, CO 80218",1144 N Corona Street,Denver,CO,80218,800000.0,,,,,,,,2011.0,,,,,,,,,,,,,Capitol Hill
1715,13330192,https://www.zillow.com/homedetails/1144-N-Corona-St-Denver-CO-80218/13330192_zpid/,"$800,000","1144 N Corona Street, Denver, CO 80218",1144 N Corona Street,Denver,CO,80218,800000.0,,,,,,,,2010.0,,,,,,,,,,,,,Capitol Hill
1716,58685773,https://www.zillow.com/homedetails/909-Logan-St-APT-4C-Denver-CO-80203/58685773_zpid/,"$240,000","909 N Logan Street  Unit 4c, Denver, CO 80203",909 N Logan Street  Unit 4c,Denver,CO,80203,236160.0,,,,,,,,2022.0,,,,,,,,,,,,,Capitol Hill
1717,58685773,https://www.zillow.com/homedetails/909-Logan-St-APT-4C-Denver-CO-80203/58685773_zpid/,"$240,000","909 N Logan Street  Unit 4c, Denver, CO 80203",909 N Logan Street  Unit 4c,Denver,CO,80203,236160.0,,,,,,,,2021.0,,,,,,,,,,,,,Capitol Hill
1718,58685773,https://www.zillow.com/homedetails/909-Logan-St-APT-4C-Denver-CO-80203/58685773_zpid/,"$240,000","909 N Logan Street  Unit 4c, Denver, CO 80203",909 N Logan Street  Unit 4c,Denver,CO,80203,236160.0,,,,,,,,2020.0,,,,,,,,,,,,,Capitol Hill
1719,58685773,https://www.zillow.com/homedetails/909-Logan-St-APT-4C-Denver-CO-80203/58685773_zpid/,"$240,000","909 N Logan Street  Unit 4c, Denver, CO 80203",909 N Logan Street  Unit 4c,Denver,CO,80203,236160.0,,,,,,,,2019.0,,,,,,,,,,,,,Capitol Hill
1720,58685773,https://www.zillow.com/homedetails/909-Logan-St-APT-4C-Denver-CO-80203/58685773_zpid/,"$240,000","909 N Logan Street  Unit 4c, Denver, CO 80203",909 N Logan Street  Unit 4c,Denver,CO,80203,236160.0,,,,,,,,2018.0,,,,,,,,,,,,,Capitol Hill
1721,58685773,https://www.zillow.com/homedetails/909-Logan-St-APT-4C-Denver-CO-80203/58685773_zpid/,"$240,000","909 N Logan Street  Unit 4c, Denver, CO 80203",909 N Logan Street  Unit 4c,Denver,CO,80203,236160.0,,,,,,,,2017.0,,,,,,,,,,,,,Capitol Hill
1722,58685773,https://www.zillow.com/homedetails/909-Logan-St-APT-4C-Denver-CO-80203/58685773_zpid/,"$240,000","909 N Logan Street  Unit 4c, Denver, CO 80203",909 N Logan Street  Unit 4c,Denver,CO,80203,236160.0,,,,,,,,2016.0,,,,,,,,,,,,,Capitol Hill
1723,58685773,https://www.zillow.com/homedetails/909-Logan-St-APT-4C-Denver-CO-80203/58685773_zpid/,"$240,000","909 N Logan Street  Unit 4c, Denver, CO 80203",909 N Logan Street  Unit 4c,Denver,CO,80203,236160.0,,,,,,,,2015.0,,,,,,,,,,,,,Capitol Hill
1724,58685773,https://www.zillow.com/homedetails/909-Logan-St-APT-4C-Denver-CO-80203/58685773_zpid/,"$240,000","909 N Logan Street  Unit 4c, Denver, CO 80203",909 N Logan Street  Unit 4c,Denver,CO,80203,236160.0,,,,,,,,2014.0,,,,,,,,,,,,,Capitol Hill
1725,58685773,https://www.zillow.com/homedetails/909-Logan-St-APT-4C-Denver-CO-80203/58685773_zpid/,"$240,000","909 N Logan Street  Unit 4c, Denver, CO 80203",909 N Logan Street  Unit 4c,Denver,CO,80203,236160.0,,,,,,,,2013.0,,,,,,,,,,,,,Capitol Hill
1726,58685773,https://www.zillow.com/homedetails/909-Logan-St-APT-4C-Denver-CO-80203/58685773_zpid/,"$240,000","909 N Logan Street  Unit 4c, Denver, CO 80203",909 N Logan Street  Unit 4c,Denver,CO,80203,236160.0,,,,,,,,2012.0,,,,,,,,,,,,,Capitol Hill
1727,58685773,https://www.zillow.com/homedetails/909-Logan-St-APT-4C-Denver-CO-80203/58685773_zpid/,"$240,000","909 N Logan Street  Unit 4c, Denver, CO 80203",909 N Logan Street  Unit 4c,Denver,CO,80203,236160.0,,,,,,,,2011.0,,,,,,,,,,,,,Capitol Hill
1728,58685773,https://www.zillow.com/homedetails/909-Logan-St-APT-4C-Denver-CO-80203/58685773_zpid/,"$240,000","909 N Logan Street  Unit 4c, Denver, CO 80203",909 N Logan Street  Unit 4c,Denver,CO,80203,236160.0,,,,,,,,2010.0,,,,,,,,,,,,,Capitol Hill
1729,13292327,https://www.zillow.com/homedetails/4819-King-St-Denver-CO-80221/13292327_zpid/,"$689,000","4819 King Street, Denver, CO 80221",4819 King Street,Denver,CO,80221,672788.0,,,,,,,,2022.0,$725.4K,$748.7K,$805.1K,$846.7K,$854.3K,$838.1K,$797.5K,$775K,$745K,$674.5K,$678K,,Regis
1730,13292327,https://www.zillow.com/homedetails/4819-King-St-Denver-CO-80221/13292327_zpid/,"$689,000","4819 King Street, Denver, CO 80221",4819 King Street,Denver,CO,80221,672788.0,,,,,,,,2021.0,$624.4K,$627.2K,$631.5K,$642.2K,$658.5K,$671.8K,$689.4K,$689.2K,$689.4K,$700.2K,$708.9K,$719.8K,Regis
1731,13292327,https://www.zillow.com/homedetails/4819-King-St-Denver-CO-80221/13292327_zpid/,"$689,000","4819 King Street, Denver, CO 80221",4819 King Street,Denver,CO,80221,672788.0,,,,,,,,2020.0,$673.3K,$671.9K,$684.3K,$684.1K,$667.5K,$624.6K,$608.9K,$598K,$599.7K,$603.7K,$610.8K,$617.6K,Regis
1732,13292327,https://www.zillow.com/homedetails/4819-King-St-Denver-CO-80221/13292327_zpid/,"$689,000","4819 King Street, Denver, CO 80221",4819 King Street,Denver,CO,80221,672788.0,,,,,,,,2019.0,$565K,$564.1K,$560.5K,$562.2K,$580.5K,$589.1K,$610.2K,$614.1K,$655.7K,$662.2K,$670K,$674.3K,Regis
1733,13292327,https://www.zillow.com/homedetails/4819-King-St-Denver-CO-80221/13292327_zpid/,"$689,000","4819 King Street, Denver, CO 80221",4819 King Street,Denver,CO,80221,672788.0,,,,,,,,2018.0,$523.8K,$527.5K,$535.9K,$544K,$546.7K,$547.8K,$550.5K,$552.9K,$558.6K,$561.8K,$561.2K,$566.7K,Regis
1734,13292327,https://www.zillow.com/homedetails/4819-King-St-Denver-CO-80221/13292327_zpid/,"$689,000","4819 King Street, Denver, CO 80221",4819 King Street,Denver,CO,80221,672788.0,,,,,,,,2017.0,$484.7K,$494.7K,$504.2K,$503.3K,$508K,$509.3K,$509.2K,$508.4K,$511.6K,$514K,$518.8K,$523.6K,Regis
1735,13292327,https://www.zillow.com/homedetails/4819-King-St-Denver-CO-80221/13292327_zpid/,"$689,000","4819 King Street, Denver, CO 80221",4819 King Street,Denver,CO,80221,672788.0,,,,,,,,2016.0,$470.9K,$486.6K,$455K,$455.1K,$453.7K,$458.7K,$461K,$463.7K,$466.1K,$468.5K,$473.1K,$475.4K,Regis
1736,13292327,https://www.zillow.com/homedetails/4819-King-St-Denver-CO-80221/13292327_zpid/,"$689,000","4819 King Street, Denver, CO 80221",4819 King Street,Denver,CO,80221,672788.0,,,,,,,,2015.0,$426.1K,$434.8K,$437.2K,$437.7K,$415.9K,$430.7K,$431.3K,$448.9K,$457.4K,$465.9K,$469K,$469K,Regis
1737,13292327,https://www.zillow.com/homedetails/4819-King-St-Denver-CO-80221/13292327_zpid/,"$689,000","4819 King Street, Denver, CO 80221",4819 King Street,Denver,CO,80221,672788.0,,,,,,,,2014.0,$226.6K,$216.3K,$180.2K,$216.6K,$292.9K,$299.2K,$302.1K,$357.9K,$357.9K,$313.7K,$320.4K,$325.1K,Regis
1738,13292327,https://www.zillow.com/homedetails/4819-King-St-Denver-CO-80221/13292327_zpid/,"$689,000","4819 King Street, Denver, CO 80221",4819 King Street,Denver,CO,80221,672788.0,,,,,,,,2013.0,$292K,$301.1K,$291.6K,$306.2K,$256.4K,$251.4K,$274K,$273.5K,$277.1K,$274.4K,$267.6K,$257K,Regis
1739,13292327,https://www.zillow.com/homedetails/4819-King-St-Denver-CO-80221/13292327_zpid/,"$689,000","4819 King Street, Denver, CO 80221",4819 King Street,Denver,CO,80221,672788.0,,,,,,,,2012.0,,,,,,,,,,,$268.5K,$278.8K,Regis
1740,13292327,https://www.zillow.com/homedetails/4819-King-St-Denver-CO-80221/13292327_zpid/,"$689,000","4819 King Street, Denver, CO 80221",4819 King Street,Denver,CO,80221,672788.0,,,,,,,,2011.0,,,,,,,,,,,,,Regis
1741,13292327,https://www.zillow.com/homedetails/4819-King-St-Denver-CO-80221/13292327_zpid/,"$689,000","4819 King Street, Denver, CO 80221",4819 King Street,Denver,CO,80221,672788.0,,,,,,,,2010.0,,,,,,,,,,,,,Regis
1742,13302582,https://www.zillow.com/homedetails/3800-N-Steele-St-Denver-CO-80205/13302582_zpid/,"$545,000","3800 N Steele Street, Denver, CO 80205",3800 N Steele Street,Denver,CO,80205,535090.0,,,,,,,,2022.0,$514.3K,$522.8K,$589.8K,$626.3K,$630.2K,$620.9K,$599.3K,$578K,$565.7K,$534.3K,$545K,,Clayton
1743,13302582,https://www.zillow.com/homedetails/3800-N-Steele-St-Denver-CO-80205/13302582_zpid/,"$545,000","3800 N Steele Street, Denver, CO 80205",3800 N Steele Street,Denver,CO,80205,535090.0,,,,,,,,2021.0,$513.1K,$524.4K,$536.3K,$574K,$584.1K,$561.4K,$547K,$528.1K,$519K,$514.7K,$514.3K,$511.6K,Clayton
1744,13302582,https://www.zillow.com/homedetails/3800-N-Steele-St-Denver-CO-80205/13302582_zpid/,"$545,000","3800 N Steele Street, Denver, CO 80205",3800 N Steele Street,Denver,CO,80205,535090.0,,,,,,,,2020.0,$485.7K,$485K,$492.5K,$493K,$495.2K,$502.6K,$503.7K,$495.7K,$502.5K,$505.4K,$503.4K,$509.4K,Clayton
1745,13302582,https://www.zillow.com/homedetails/3800-N-Steele-St-Denver-CO-80205/13302582_zpid/,"$545,000","3800 N Steele Street, Denver, CO 80205",3800 N Steele Street,Denver,CO,80205,535090.0,,,,,,,,2019.0,$497.3K,$502.9K,$501K,$507.2K,$493.4K,$494.6K,$497.3K,$496.9K,$468K,$467.2K,$468K,$475.8K,Clayton
1746,13302582,https://www.zillow.com/homedetails/3800-N-Steele-St-Denver-CO-80205/13302582_zpid/,"$545,000","3800 N Steele Street, Denver, CO 80205",3800 N Steele Street,Denver,CO,80205,535090.0,,,,,,,,2018.0,$461.3K,$466.7K,$463.3K,$471K,$464.9K,$474K,$474.4K,$473.6K,$472.7K,$482.9K,$485.2K,$489.1K,Clayton
1747,13302582,https://www.zillow.com/homedetails/3800-N-Steele-St-Denver-CO-80205/13302582_zpid/,"$545,000","3800 N Steele Street, Denver, CO 80205",3800 N Steele Street,Denver,CO,80205,535090.0,,,,,,,,2017.0,$415.8K,$419.3K,$427K,$433.5K,$435.2K,$438K,$448.9K,$452.8K,$458.9K,$457K,$459.7K,$458.2K,Clayton
1748,13302582,https://www.zillow.com/homedetails/3800-N-Steele-St-Denver-CO-80205/13302582_zpid/,"$545,000","3800 N Steele Street, Denver, CO 80205",3800 N Steele Street,Denver,CO,80205,535090.0,,,,,,,,2016.0,$427K,$433K,$444.7K,$443.7K,$445.8K,$449.4K,$446.1K,$450.9K,$462K,$475.2K,$459.9K,$457.3K,Clayton
1749,13302582,https://www.zillow.com/homedetails/3800-N-Steele-St-Denver-CO-80205/13302582_zpid/,"$545,000","3800 N Steele Street, Denver, CO 80205",3800 N Steele Street,Denver,CO,80205,535090.0,,,,,,,,2015.0,$369.3K,$380K,$388.6K,$382.3K,$376.1K,$389.3K,$398.7K,$411.8K,$428.1K,$418.4K,$423.8K,$440.8K,Clayton
1750,13302582,https://www.zillow.com/homedetails/3800-N-Steele-St-Denver-CO-80205/13302582_zpid/,"$545,000","3800 N Steele Street, Denver, CO 80205",3800 N Steele Street,Denver,CO,80205,535090.0,,,,,,,,2014.0,$307.7K,$315.2K,$316.3K,$302.4K,$305.8K,$342.2K,$337.6K,$330.4K,$318.6K,$319.7K,$327.6K,$333.1K,Clayton
1751,13302582,https://www.zillow.com/homedetails/3800-N-Steele-St-Denver-CO-80205/13302582_zpid/,"$545,000","3800 N Steele Street, Denver, CO 80205",3800 N Steele Street,Denver,CO,80205,535090.0,,,,,,,,2013.0,$244.7K,$267.5K,$270.9K,$267.2K,$300.1K,$299.2K,$296.9K,$297.5K,$286.2K,$291K,$295.1K,$310.4K,Clayton
1752,13302582,https://www.zillow.com/homedetails/3800-N-Steele-St-Denver-CO-80205/13302582_zpid/,"$545,000","3800 N Steele Street, Denver, CO 80205",3800 N Steele Street,Denver,CO,80205,535090.0,,,,,,,,2012.0,,,,,,,,,,,$212.1K,$226.2K,Clayton
1753,13302582,https://www.zillow.com/homedetails/3800-N-Steele-St-Denver-CO-80205/13302582_zpid/,"$545,000","3800 N Steele Street, Denver, CO 80205",3800 N Steele Street,Denver,CO,80205,535090.0,,,,,,,,2011.0,,,,,,,,,,,,,Clayton
1754,13302582,https://www.zillow.com/homedetails/3800-N-Steele-St-Denver-CO-80205/13302582_zpid/,"$545,000","3800 N Steele Street, Denver, CO 80205",3800 N Steele Street,Denver,CO,80205,535090.0,,,,,,,,2010.0,,,,,,,,,,,,,Clayton
1755,13289205,https://www.zillow.com/homedetails/1535-Newport-St-Denver-CO-80220/13289205_zpid/,"$799,999","1535 Newport Street, Denver, CO 80220",1535 Newport Street,Denver,CO,80220,788529.0,,,,,,,,2022.0,$616.1K,$619.8K,$676.7K,$703.6K,$708.3K,$704.8K,$684.1K,$661.4K,$650.2K,$786.9K,$800K,,South Park Hill
1756,13289205,https://www.zillow.com/homedetails/1535-Newport-St-Denver-CO-80220/13289205_zpid/,"$799,999","1535 Newport Street, Denver, CO 80220",1535 Newport Street,Denver,CO,80220,788529.0,,,,,,,,2021.0,$608.3K,$615.3K,$618.5K,$663.5K,$676.1K,$658.8K,$638.8K,$613.9K,$604.5K,$605.8K,$605.1K,$609K,South Park Hill
1757,13289205,https://www.zillow.com/homedetails/1535-Newport-St-Denver-CO-80220/13289205_zpid/,"$799,999","1535 Newport Street, Denver, CO 80220",1535 Newport Street,Denver,CO,80220,788529.0,,,,,,,,2020.0,$544.7K,$552.5K,$552K,$548.1K,$556.6K,$556.4K,$556.5K,$566.3K,$567.8K,$574.9K,$583.9K,$600.6K,South Park Hill
1758,13289205,https://www.zillow.com/homedetails/1535-Newport-St-Denver-CO-80220/13289205_zpid/,"$799,999","1535 Newport Street, Denver, CO 80220",1535 Newport Street,Denver,CO,80220,788529.0,,,,,,,,2019.0,$522.7K,$517.1K,$519.5K,$515.2K,$516.3K,$523.8K,$525.4K,$522.1K,$526.2K,$530.5K,$534.4K,$540.7K,South Park Hill
1759,13289205,https://www.zillow.com/homedetails/1535-Newport-St-Denver-CO-80220/13289205_zpid/,"$799,999","1535 Newport Street, Denver, CO 80220",1535 Newport Street,Denver,CO,80220,788529.0,,,,,,,,2018.0,$509.9K,$513.4K,$509.2K,$508.3K,$511.4K,$517.3K,$516.1K,$520.1K,$524.7K,$527.7K,$515.2K,$514.2K,South Park Hill
1760,13289205,https://www.zillow.com/homedetails/1535-Newport-St-Denver-CO-80220/13289205_zpid/,"$799,999","1535 Newport Street, Denver, CO 80220",1535 Newport Street,Denver,CO,80220,788529.0,,,,,,,,2017.0,$496.3K,$509.2K,$515.7K,$508.5K,$508.1K,$513.6K,$519.5K,$521.7K,$523.8K,$524.5K,$523.3K,$523.8K,South Park Hill
1761,13289205,https://www.zillow.com/homedetails/1535-Newport-St-Denver-CO-80220/13289205_zpid/,"$799,999","1535 Newport Street, Denver, CO 80220",1535 Newport Street,Denver,CO,80220,788529.0,,,,,,,,2016.0,$473.3K,$478.7K,$474.9K,$479.5K,$469.2K,$471.3K,$470.3K,$467.9K,$467.2K,$475.8K,$481.1K,$481.5K,South Park Hill
1762,13289205,https://www.zillow.com/homedetails/1535-Newport-St-Denver-CO-80220/13289205_zpid/,"$799,999","1535 Newport Street, Denver, CO 80220",1535 Newport Street,Denver,CO,80220,788529.0,,,,,,,,2015.0,$376.3K,$386.4K,$404.9K,$404.1K,$441K,$443.9K,$449.7K,$452K,$455K,$457.4K,$459.9K,$472.1K,South Park Hill
1763,13289205,https://www.zillow.com/homedetails/1535-Newport-St-Denver-CO-80220/13289205_zpid/,"$799,999","1535 Newport Street, Denver, CO 80220",1535 Newport Street,Denver,CO,80220,788529.0,,,,,,,,2014.0,$369.5K,$367.6K,$368.3K,$373.4K,$379K,$376.6K,$384.6K,$372.4K,$375.7K,$371.8K,$376.7K,$372K,South Park Hill
1764,13289205,https://www.zillow.com/homedetails/1535-Newport-St-Denver-CO-80220/13289205_zpid/,"$799,999","1535 Newport Street, Denver, CO 80220",1535 Newport Street,Denver,CO,80220,788529.0,,,,,,,,2013.0,$310.2K,$318.5K,$321.2K,$325.8K,$324.8K,$329.4K,$338.3K,$351.4K,$355.3K,$359.5K,$362.1K,$370.6K,South Park Hill
1765,13289205,https://www.zillow.com/homedetails/1535-Newport-St-Denver-CO-80220/13289205_zpid/,"$799,999","1535 Newport Street, Denver, CO 80220",1535 Newport Street,Denver,CO,80220,788529.0,,,,,,,,2012.0,,,,,,,,,,,$309.8K,$316.2K,South Park Hill
1766,13289205,https://www.zillow.com/homedetails/1535-Newport-St-Denver-CO-80220/13289205_zpid/,"$799,999","1535 Newport Street, Denver, CO 80220",1535 Newport Street,Denver,CO,80220,788529.0,,,,,,,,2011.0,,,,,,,,,,,,,South Park Hill
1767,13289205,https://www.zillow.com/homedetails/1535-Newport-St-Denver-CO-80220/13289205_zpid/,"$799,999","1535 Newport Street, Denver, CO 80220",1535 Newport Street,Denver,CO,80220,788529.0,,,,,,,,2010.0,,,,,,,,,,,,,South Park Hill
1768,13274702,https://www.zillow.com/homedetails/4375-Dunkirk-Way-Denver-CO-80249/13274702_zpid/,"$499,000","4375 Dunkirk Way, Denver, CO 80249",4375 Dunkirk Way,Denver,CO,80249,489100.0,,,,,,,,2022.0,$524.6K,$551.6K,$552.1K,$563.8K,$570.3K,$568K,$560.7K,$595K,$555K,$489.1K,$488.6K,,Gateway - Green Valley Ranch
1769,13274702,https://www.zillow.com/homedetails/4375-Dunkirk-Way-Denver-CO-80249/13274702_zpid/,"$499,000","4375 Dunkirk Way, Denver, CO 80249",4375 Dunkirk Way,Denver,CO,80249,489100.0,,,,,,,,2021.0,$427.5K,$429.9K,$433.5K,$455.9K,$471K,$488.8K,$498.6K,$497.3K,$498.1K,$503K,$509.5K,$514.9K,Gateway - Green Valley Ranch
1770,13274702,https://www.zillow.com/homedetails/4375-Dunkirk-Way-Denver-CO-80249/13274702_zpid/,"$499,000","4375 Dunkirk Way, Denver, CO 80249",4375 Dunkirk Way,Denver,CO,80249,489100.0,,,,,,,,2020.0,$384K,$388.8K,$393.2K,$395.4K,$396.4K,$398.4K,$398.9K,$401.5K,$403.8K,$408.8K,$418.7K,$421.2K,Gateway - Green Valley Ranch
1771,13274702,https://www.zillow.com/homedetails/4375-Dunkirk-Way-Denver-CO-80249/13274702_zpid/,"$499,000","4375 Dunkirk Way, Denver, CO 80249",4375 Dunkirk Way,Denver,CO,80249,489100.0,,,,,,,,2019.0,$383.2K,$381.5K,$381.4K,$385K,$384.1K,$385.6K,$382.6K,$384.5K,$377.2K,$377.7K,$379.7K,$381.7K,Gateway - Green Valley Ranch
1772,13274702,https://www.zillow.com/homedetails/4375-Dunkirk-Way-Denver-CO-80249/13274702_zpid/,"$499,000","4375 Dunkirk Way, Denver, CO 80249",4375 Dunkirk Way,Denver,CO,80249,489100.0,,,,,,,,2018.0,$377.4K,$380.1K,$385.5K,$392.9K,$390.5K,$383.1K,$378.2K,$376.2K,$375.3K,$379.3K,$379.2K,$382.1K,Gateway - Green Valley Ranch
1773,13274702,https://www.zillow.com/homedetails/4375-Dunkirk-Way-Denver-CO-80249/13274702_zpid/,"$499,000","4375 Dunkirk Way, Denver, CO 80249",4375 Dunkirk Way,Denver,CO,80249,489100.0,,,,,,,,2017.0,$349.9K,$356.1K,$363.1K,$363.5K,$366.9K,$368.2K,$368.3K,$367K,$369.4K,$370K,$373.3K,$376.8K,Gateway - Green Valley Ranch
1774,13274702,https://www.zillow.com/homedetails/4375-Dunkirk-Way-Denver-CO-80249/13274702_zpid/,"$499,000","4375 Dunkirk Way, Denver, CO 80249",4375 Dunkirk Way,Denver,CO,80249,489100.0,,,,,,,,2016.0,$323K,$326K,$324K,$327.2K,$327.9K,$332.9K,$334.6K,$336.3K,$338.8K,$340.7K,$342.8K,$344.4K,Gateway - Green Valley Ranch
1775,13274702,https://www.zillow.com/homedetails/4375-Dunkirk-Way-Denver-CO-80249/13274702_zpid/,"$499,000","4375 Dunkirk Way, Denver, CO 80249",4375 Dunkirk Way,Denver,CO,80249,489100.0,,,,,,,,2015.0,$261.5K,$268.2K,$294.9K,$294.9K,$296.6K,$298.6K,$301.4K,$304.2K,$306.9K,$311.3K,$314.6K,$317.5K,Gateway - Green Valley Ranch
1776,13274702,https://www.zillow.com/homedetails/4375-Dunkirk-Way-Denver-CO-80249/13274702_zpid/,"$499,000","4375 Dunkirk Way, Denver, CO 80249",4375 Dunkirk Way,Denver,CO,80249,489100.0,,,,,,,,2014.0,$221K,$222.1K,$224.4K,$225.6K,$231.6K,$232K,$233.9K,$235.3K,$239.2K,$245.1K,$247.5K,$251.3K,Gateway - Green Valley Ranch
